NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                 200
NB_EDGES                 958
LIST_OF_EDGES 	 COSTS
  124    68    26
   13    55    62
  176   153    95
  121   191    91
   44   124    32
   27    56    13
   70    68    21
   75     1    65
   38     3    40
   54    89     9
  103    59    62
  188   183     6
   27    28    46
  198   116    62
   14    24    28
   98    43    31
  125   173    19
   25   137    62
   65    46    35
   41     2     9
  131    58    94
   88    27    62
  167   123    57
  198   134    18
  139   142     6
  140    96    42
  197    88    77
  196    33    97
  157   193    91
   20     3     4
  144    83    35
   42    27    58
   80    73    38
  131   132    98
  132   184    21
  126   193    60
   97     7    73
  151   132    81
  111   124    15
   93    89    13
   38    47    14
   81   146    19
   20    28    59
   49    86    22
  187   110    77
  108    59    20
  133    96    36
  182   111    39
  144    67    50
  120    92    88
  173    24    43
   57    90    82
  140   112    29
   39    11    47
  176    27     2
   14    50    83
   21   116    52
  189   121    97
  127    55    10
   36    86    52
   60   181    38
  163    52    98
  198   124    72
  121    24    99
   59   152    37
  155    72    40
   81   131    94
   52   129    93
   26    31    56
   33   147    14
  138   129    22
  192   187    12
  155    83    12
  168   163    29
   30    94    79
   23    10    70
   20    17   100
  109   106     1
    1    32    47
   47   113    77
  136   115    15
   24    23     1
  132   170     8
   90   124    72
  169   115    93
  115    68    46
   55   126    89
  151    56    48
  172    35     2
  164   174    45
   65    12    58
   16    67    63
  167    88     8
  126   135    73
   27   191    35
   42   168    78
  136    53    90
  197    55    91
  155   199    78
   70   121    89
   60    26     2
   24   114     3
  128    12    25
   80   199    79
   92    21    30
    3    32    11
   87     9    18
  135   171    72
   84   104    80
  187   103     1
  110    48    31
   23    21    44
  102    62    27
  109    23    17
    6   132    89
   85   193    96
   43    97     8
  115   190    20
  166   194     5
  146     7    72
   40   106    71
   46   160    47
   28    54    14
   34    17     1
   87   130    49
  196   148    99
  178    50    14
   74    10    87
    3   165     5
  107   159    52
  156    38    89
   43    88    41
    5    54     6
   30   187    18
   21   149    80
  172    15    63
  125   155    54
  152    46    36
   40    24    51
   85    47    98
  189    11    97
  110    85    15
   70    56    37
   13   174    87
  185   186    66
   84    25    91
  171    33    30
   74   157    77
   71   156    28
   79    12    86
   81   183    90
   75   148    40
   10    49    72
   74   160    34
  137    15    20
  169    61    23
   81   102    66
  174   196     9
  184    38    52
  176   189    33
   87   149     8
   64   135    57
  102    62    13
  137    24    85
  106    46    83
  127   198    57
  130    73    46
   32     9    84
  189    16    10
  187   197    15
  120   177    44
  139   163    46
   80   146    28
   54   121    84
  158    27    55
   23    62    20
    5    66    50
   75    72    45
   12    66    26
   10   152    20
  154   135    99
  185   129    68
   84    67     2
  161    97    68
   38   182    81
  135    89    94
  103   167     3
   19   116    29
  168   160    92
  119   141    83
  160     1    38
  141    82    61
   73    83    65
  198    84    52
  150   100    12
  145   166    54
  111   132    57
   38   103    70
  157   120    62
  194    28    50
  139   175    89
   80   149    49
  124   126    97
  156    56    12
  122   181     9
  182   180    90
   91   131    35
   80   143    45
   49    40    11
   89    71     7
   92     5    48
   34   123     4
  112   104    65
   52   171    94
   87   108     2
   75   181    67
   85    43    52
   93   185    69
   36    73    29
   37   140    12
   26    25     4
   73    53    93
UNDIRECTED GRAPH      
NB_NODES                 200
NB_EDGES                1743
LIST_OF_EDGES 	 COSTS
    0     1    36
    1     2    76
    2     3    43
    3     4    63
    4     5    64
    5     6    90
    6     7    12
    7     8    34
    8     9    69
    9    10    20
   10    11    14
   11    12    94
   12    13     2
   13    14    83
   14    15    31
   15    16    53
   16    17    65
   17    18    71
   18    19    54
   19    20    32
   20    21    58
   21    22    65
   22    23    66
   23    24    92
   24    25    31
   25    26    84
   26    27    59
   27    28     9
   28    29    28
   29    30    63
   30    31    90
   31    32    97
   32    33    95
   33    34    64
   34    35     4
   35    36    69
   36    37    26
   37    38    98
   38    39    72
   39    40    99
   40    41    21
   41    42    15
   42    43    74
   43    44    11
   44    45    72
   45    46    59
   46    47    76
   47    48    35
   48    49    37
   49    50     1
   50    51    58
   51    52    21
   52    53    26
   53    54    74
   54    55     4
   55    56    27
   56    57    47
   57    58    95
   58    59    29
   59    60     3
   60    61    68
   61    62     3
   62    63    54
   63    64    72
   64    65     3
   65    66     3
   66    67    62
   67    68    98
   68    69    70
   69    70    89
   70    71    94
   71    72    37
   72    73    99
   73    74    89
   74    75    16
   75    76    30
   76    77    79
   77    78    19
   78    79    31
   79    80     9
   80    81     6
   81    82    11
   82    83    60
   83    84    24
   84    85    64
   85    86    29
   86    87    36
   87    88    39
   88    89    28
   89    90     5
   90    91    65
   91    92    45
   92    93    51
   93    94    14
   94    95    76
   95    96    39
   96    97    59
   97    98     7
   98    99    66
   99   100    65
  100   101    96
  101   102    62
  102   103     2
  103   104    48
  104   105   100
  105   106    86
  106   107    76
  107   108    80
  108   109    84
  109   110    38
  110   111    32
  111   112    44
  112   113    84
  113   114    32
  114   115    93
  115   116    21
  116   117    30
  117   118    24
  118   119    82
  119   120    79
  120   121   100
  121   122    83
  122   123    28
  123   124    41
  124   125    64
  125   126    11
  126   127    96
  127   128    36
  128   129    28
  129   130    61
  130   131    77
  131   132    94
  132   133    60
  133   134    81
  134   135    38
  135   136    50
  136   137    99
  137   138    10
  138   139    35
  139   140    48
  140   141    88
  141   142     8
  142   143    61
  143   144    89
  144   145    52
  145   146    70
  146   147    92
  147   148    47
  148   149    21
  149   150    37
  150   151    84
  151   152    82
  152   153    71
  153   154    67
  154   155     1
  155   156    73
  156   157    80
  157   158    32
  158   159    75
  159   160     2
  160   161    48
  161   162    92
  162   163    73
  163   164    31
  164   165     5
  165   166    75
  166   167    22
  167   168    26
  168   169    18
  169   170    10
  170   171    54
  171   172    73
  172   173     2
  173   174    59
  174   175    81
  175   176     9
  176   177     8
  177   178    38
  178   179    17
  179   180    19
  180   181    77
  181   182    79
  182   183    61
  183   184    45
  184   185    47
  185   186     1
  186   187    44
  187   188    94
  188   189    88
  189   190    33
  190   191    77
  191   192    95
  192   193    94
  193   194     9
  194   195    33
  195   196    62
  196   197    19
  197   198    21
  198   199    70
  142   172    43
  104   169    31
   90    56    13
  129   111    26
   58   166    27
   87    91    32
  178    10    10
   85   173    71
   80    47     8
  125   199    60
    5    19    77
   52   128    24
  107   179     9
    8    17    64
  132    20    87
  165    80    66
   58   132    44
  183   164    34
   55    90     8
  151   197    16
  157    98     1
  184   162    87
  167   131    34
   88   133    56
   20   157    19
   20   143    95
   65   162    48
  183     6    89
  152    15    92
  180   167    88
  150     0    40
   19   188    68
  166   199    71
   56    48    78
   75    86    49
   70    38    10
  151    95    89
   64   199    70
  181   162    14
   83   172    27
   39    14    85
  161   124    26
   98   121     6
  181    95    49
  103    48    36
  186    63    85
   39     3    96
   65    95    35
  160   159    36
  121   110    35
   73   193    12
  144    86    68
  169    38    15
   20     2    93
   52    67    15
   62    33     7
  178    60    48
   15    40    36
   40   117     7
  187   135    26
   58     9    46
   88   171    82
  180   193    16
  181   146    59
   58   152    36
  107   142     5
  116    84    52
  189   182    79
   35    82    32
  129    81    73
  191    20    68
   19    68    43
  161    11    52
  152   133    52
  180    23    64
  107    63    76
   70    23    86
   79   160    66
   65    43    12
  152   136    27
   21   160    56
   87    14    34
  142   137    93
  135   176    93
  123   130    78
  158    90    11
  166    29    34
  131   123    17
   99    54    51
    5    78    87
   71   180    44
  128   180    99
  115   102   100
   30    33    87
   77    42    82
   80    67    33
  196   112    12
  129   104    23
  140     9    32
   70   177    32
  105    57    45
  121    53   100
   35    31    74
    1    62    16
   77   187     4
  176    82    88
   67    45    57
   34   129     3
    8   100    30
  127   160    12
  127    69    19
   11   148    67
   34    42    14
    5   168    15
  193    75    58
   34   148    10
  180   161    68
   10   111    82
   63   160    40
    7   171    66
   51    40    44
  102   174    73
  112   118    95
    3   160    97
  179   188    47
  120    73    17
    2    52    68
   44     7    70
  155   126     7
   30   113    97
  129    11     9
    8   176    93
   91    34    20
   13   150    15
   99   157    53
   29   139    49
  143    72    24
   41   102    37
   81   131    49
   66   136    71
  138    59     5
  169   183    81
   77    81    43
  188   130    74
  117     1    22
  199    54    72
  158    35    49
   74    53    15
   41    52    21
  130   155    50
  104   183    10
  101   190    95
  188    47    85
    0   110    68
  143   191    19
   48   137    93
  105    16    59
  170    57    52
  181    97    68
   85   144    59
  170    45    24
  116   176    74
   82   104    25
   78   153    64
  145   171    41
  164   121    23
  197   126    26
   21    41    11
  117   194    45
  106    82    64
  145    21    64
  181    46    58
   19    92     4
  136   166     5
    0   158    97
  171    70    84
   56    26    97
  104     0    39
  105    49    19
  123    61    71
   60    65    95
  118    82     3
  168   192    47
  162    73    55
  123   154    42
  134    10    51
  103   111    51
  171    92    29
   30    36    33
   13    98    38
   96    80    85
   15    25     1
   60   155    13
   37     2    49
  161    38    14
   54    35    30
   80    55    80
  176   110    30
  135    76    60
   70   145    73
   73    78    90
  145   121    46
  115   130    36
  132   142    40
  198   174     9
  188    68    51
  177    27    70
  139    90    34
  191   189     7
   20    69    33
   40   169     6
  144   143    20
  119   199    39
  168   115    26
   44   180    39
  155   145    86
   46    94    52
  104   174    36
   45     6    31
   45   104   100
  129    69    30
  162    60    91
   89   184    33
  133    48    40
  133    86    10
  164   118     3
   63    46    65
   31    44    90
   26    13    62
  155    22    49
  163    65    87
   97   195    21
   99     9    48
  189    38    50
  152   120    48
  197    81    19
  101   184    24
   38    24    52
  114    92    33
   56    22     7
   98    17    92
   76    34    44
  138   182    37
  176    90    83
   50    95    29
  124   118    58
  166   178    97
   73    80     4
   31   144    27
  158     2    10
   99   165    85
    9   196     8
  194    91     3
   48    96    31
   68   101    29
   89   154    70
   49   147     9
   51     7    88
  117    19    52
   83   122    96
   82   123    79
  152   133    41
  125   139     3
   98     0    45
   96     9    38
  108    53    68
  157   180    25
  190   187    77
   34    47    13
  159   151    23
  111   118    12
  198    52    31
   60   186    26
   30    13    80
  171    92    34
   47    29    30
   59    15    87
    6   183    44
    8    68    66
  163    28    84
  111     5    41
  112   183    71
  177    29    64
  156    26    54
  114   149    62
   93    15    81
  157   151    89
   65    64    23
    7   157    70
   51    47   100
   86    46    12
   62    39     9
   55   134    59
    8   193    78
   49   168    93
   55    86    79
  199   134    50
  194    99    74
   41    91    49
   64   178    25
   42   198    47
   12    85    36
   25   193    89
   85    20    41
  131    97    94
  111   108    15
  183    16    88
  136   134    38
   63   116    46
    0   122    17
   23   101    88
   71    95    54
  157    34     5
  133   187    48
  140    84    82
  162    40    23
  111    28    92
   53   155    98
   40    81    14
  107    53    77
  199   140    55
   61   108    28
  142    32    27
  152   191    25
    5    97    78
   44    22    81
  124   160    44
  153    60    57
  100    50    96
   64    23    77
   82    32    83
   43   189    55
  116   192    91
  163    88     2
    6   157    13
  157   135    61
  119     6    51
  172   103    45
   84     9    77
  169    95    39
   56   164    72
   97    62    68
    9    82    41
  108   126    92
   43   103    99
   36    86    36
   56   117    40
   62   168    64
   45    59    52
   81     2    59
    4   121    53
  183     9    39
  108    68    97
   14   102    99
  144   176    68
  163    53    36
   38   196    34
   15    89    26
   41   184     1
  102    61    69
   38    21    35
   98    52    70
   43   126    91
   24   151    32
  145   128    66
  198   107    68
   65    30   100
   84    13    47
  127    95    81
  188    93    94
  128    50    71
  194    29    53
  196   181    97
    1    90    63
   31   171    92
   87   196    98
   10    28    20
  150    55    17
  130   174    88
  182    38    81
   17    38    40
   40    85    39
  136   113    85
  142   127    62
  195    25    30
  124    28    51
   56    53    13
  181     9    15
   90   105    71
    5    76    28
  177   168    82
  158   159    59
   36   104     7
   18    64    15
   69    21    52
  153    16    80
   99   148    83
   91    89    30
    3    75    33
   52   181    77
    8    21    54
  180    49   100
   72    19    42
   12    71    36
  118   111    35
   42    79    11
  199   123     3
  180    93    95
   88   146    72
   43   153    99
  198    77     4
  154   113    13
   62   143    43
  126   197    76
    5   171    53
  131    10     7
   84   158    62
  160   140    50
   86   113    12
  188   125    29
   14    99    77
  132    38    69
  181   170    39
   85   104    43
  198   168    32
   36    86    64
   49   144     9
    3   157    44
  119   154    91
  124    91    20
  166     9     7
   71   122    63
   68   159    42
   82   186   100
  177   172    40
  101    20    61
   13    38    96
   95   113    49
   82   150     6
  190    55    43
  189    47    86
   44   123    86
    0   155    61
   49    51    93
  106    77    33
   55    59    47
   41    55    35
  165   184    89
  166    37    36
   95    36    51
   65    63    24
   99   109    33
  145   157    56
  196   173    81
  183    57    65
   89   119    75
  184   105    86
  136    74    95
  162   119    98
   83   125    76
   61    65    16
   97    13    23
  195   128    24
   16   196    91
  138   133    13
  136    54    49
  156   175    38
   70   162    15
   25    58    89
   53   132     9
   21    78    55
  151   133     4
  121   145    99
  108   124    36
  137     9    85
    1    60     5
   50    36    14
  196    31    56
   40    69    94
  151   157    13
   14    21    76
  160    15    46
  162   190    21
   84    87     6
   93   111    52
   59   113    50
   59   150    97
  116    98    91
   24    74    65
  110   137    26
   22   118    12
   86   157    16
   23     3    69
   72    37    79
  136    87    67
  102   141    78
   28    59    57
   48   164    92
   24     2    58
   72   193     3
  159   144    64
   14    45    24
   87    30    49
  156    68    12
   89    32    80
   47    54     9
  103    66    72
    7   144    30
  177    12    21
   50    62    18
    1   147    76
  112    17    38
  124   157    94
   84    59    56
   71    20    21
   49    95    13
  163   131    53
  113    56    28
   34    44    44
    7   124    34
   74    66     6
   82   140    49
  196   122    99
  149    64    26
   20   100    44
   40    65    35
  140   149    65
  126    91    89
   74   196    95
   39    79    10
  116    43    29
  160    71    10
   48   160    33
   64    85    42
  133    14    26
   15    15    71
   31    78    16
  116   194    33
   66   109    46
  116    99    44
  188    97    35
   28   156    34
   52   135    20
  175   155    49
  175    75    45
   65   155    31
   57    89    72
   26   179    29
  123   119    61
  152    92    20
    2   178    88
  166   143    50
  188   118    38
   31   158    37
   39   132    74
  189    71    60
   13   149    63
   16    82    98
   62   115     9
  103     3    59
  153    67    44
   69    64    18
   18     3    97
    6   162    52
  194   138    85
  125    91    28
  149   177    37
   96    57    83
   28    35     1
   76    47    11
  195     5    66
  119    78     1
   42   164    97
  146    69    40
  142   156    86
   86   165    29
  149   108    86
  131    21    13
   17   169    66
   26   197    52
  102    73     6
  131    69    83
   98   192    71
   94   177    30
   25     1    61
   17   195    77
  184   128     6
   14    41    10
   76   134    58
  179   149     9
   53   196    24
  176   198    58
   20   171    55
   93   119    68
  126   112     4
   12   141    42
  178    74    70
   71     7    66
   37    75     9
   70   121    72
   53    36    76
  133   159    50
   39   141    29
   91    85    75
  130     1    92
  156    87    55
   45    69     6
   58    86    40
  120   193    22
  174    26    21
   67   116    79
   49    18     2
  173   103    73
  171     7    93
  167   177    71
   86   159    40
   77   187    53
  195   180     5
  132   141    55
  153     7    98
   96    89    16
   29    97    40
  142    55    77
   42   178    90
   50   164    74
  165   175    99
   88   146    79
  194    80    52
  117    98    71
   28    48    22
  167    28    80
   15    19    36
  138    53    83
  161     8    42
   69    65    65
  192     1    80
   77   129   100
  154   139    14
   32    97    16
  145    82     8
  172   192    83
  123    27    49
   15   174    27
  177    61    91
    7   140    53
   94   111    52
  198    52    15
  187     9     1
  155   188    80
  153    51    85
  159     3    75
   31    32    24
    3   108    28
   77   186   100
  196    35    81
   70   177    21
  104   154    26
   31   124     7
  114     6    44
  181   108     4
   35   159    22
   43    80    59
   50     9    12
  167   106    64
  139    39    23
  151    77    77
  105   135    38
    5   165    30
  114   151    37
  143    92    76
  163     4    70
   11    11    88
  150    87    70
   12    57    37
  144   136    78
    5    53    70
  157   171    21
  112   199    33
   88   103    41
   78    67    80
  187    80    71
  183    41    33
  153    80    59
  196    61     8
   80    41    52
  128   172    59
   22    65    25
   37   177    28
  198    32    25
   17   178    87
  174    42    81
  155   166    76
   32   198    60
   68   176    22
  175   165    64
  184    32    86
   34    64    66
   75    14    95
  195    61    50
  168    40     6
   73     6    75
   11   153    53
  108    43    34
   68   177    75
   68   105    30
   68    29    67
   94   163    68
  100   112    91
  156    22    24
    1    62    21
  194   129    24
  109    82    68
   17    43    56
  134   116    50
   11    14    97
  144   185    46
  184   145    93
   96   161    12
  127    38     5
   93   168    83
    2    16    10
  131   103    56
  124    45    50
    4    73    88
   62    34    70
   12    66    56
    0    39     7
  196    19    91
   59   169    13
   66   120    76
  134   191    74
  138   134    23
  187    30    22
   99   180   100
   10    35    12
   21   119    14
  154    11    42
   29   146    86
    9    47    17
   93   183    46
   63    71     3
  131    14     1
   11    55    67
   77    38    75
   41     2    55
  178     8    23
   54   173    16
  172    84    31
   33    78     1
   35   190    60
  113    55    75
  176   129    48
  158   198    40
   60   156     2
   30    63    43
  176   127     6
  153   111    16
  149    96    84
  166    88    40
   51   119    74
   96    63    48
   81   153    19
   19   125    62
    7   117    69
   71    81    79
  183   130    48
   93    70    22
  115   162    72
   42    59     8
   37   117     6
   69    93    12
  135    80    80
  191    49     9
   26   124    27
  104   165     3
   86   155    88
   81   181    24
   17    73    81
  163   125    30
  186    99    37
  109    23    90
  191   143    93
  129    91    94
  168   167    21
   83   195    34
   94    78    97
   32   132    98
  177    68    10
  135    98    46
   69   129    37
  124     7    65
  132   171     8
  119   189    19
   33   173     5
  185    60    92
   48   171    10
  133   117   100
    6   104    63
  183    34    32
   76   107    79
  185     1     8
  107   160    37
   89    30    35
  178     4    90
   38    40    97
   30   145    64
  118    54    76
   88   173    11
   30   153    98
  132   147    61
   71   139    99
  142   108    57
  143    81    29
  188   103    45
   52    84    75
   10    89    24
   58   129    64
   55   130    95
   92   160    17
   82    24     8
   17   124    67
   88   191    27
  132   147     2
   27    11    34
  111   193    21
  137    98    69
  147    86    67
   57   144    80
   92   140     2
  127    50    61
   93   147    63
  172    12    19
   39    77    44
   18    43    77
  194    96    95
   89   158    83
   28    57    53
   96    78    53
   11   172    96
   61   190    30
   77   175    99
  126    50    83
   86    75    76
  106   128    94
  101    59    89
   98    48    31
  101   124     9
   24   127    16
  190   176    50
   32   119    23
   62    97    41
  167    48    91
   66   145    72
   14    47    68
   82   156    53
    4   101    21
  121    82    89
  182    54    26
   14   167    80
    1    33     8
  102   130    26
   35    89     5
  131    10    44
  171   163    83
   58   178     5
   16    62    70
  141   194    32
  120   180    65
   74    29    38
  139    45    93
  162   170    15
  108    22    31
  190    22     9
  167   135    86
   24   141     3
  106    84    24
   13    89    63
  136   199    95
  169    42    69
   18   137    47
   70   137    82
    2    11    40
   17    92    16
  169     4    61
  163    44    74
   77    15    84
  101   158    40
   88    94    64
   95    96     9
  160   196    72
  121   155    71
  121    50     4
  103    66    83
  153    40    62
   82   138    47
  185   112    76
  198    87    69
  157   162    80
  168   156    43
  145    86    14
    4   183    40
  178   156    41
   67   199     2
  198    33    86
  188   117    55
   83    29    63
   76   133    89
  127   170    32
  138   142     3
  183   109    48
  128   199    27
  157    41    87
   87    76    41
  111   103    39
  126   135    94
   29    30    51
   32    31    37
  142   183    64
  135   145    66
   35   152    33
  116    68     2
  174    29    36
   35   196    80
  163   157    46
   30    63    90
   52    12    55
   67    47    76
  161    21    75
   80   111    61
  128   125    34
  165    44    99
   66    46    94
  153    56    20
   90    45    40
  175    99    99
  181   104    28
  140    41    40
   84    59    51
   43    77    24
   87    81    57
  110   193    78
  123     3    77
  106   149    84
   62    98    32
   11    71    33
   76    45    78
   21   198    63
  113   156    26
  100    97    92
  110    90    21
   65   110    37
  172    22    43
  116     4    41
  162    55    88
  106    28    88
  176    65    88
  143   114    83
   38    85    46
   92    13    39
  162     6     1
    2   172    37
  171   169    93
   11   190    43
  150   180    19
  149    14   100
   46    41    70
   55    69    50
   36   195    53
   15   129    86
  172    56    69
   97    32    70
  135    20    11
   76    42    11
  109     2    97
  182   112    86
   25   146    30
  185     3    85
  142   142    64
   77   124    74
  100   127     6
    4    93     2
   35    61    24
  185    25     5
   82   135    79
  191    79    46
  161   177    41
  146   194     4
  101    70    18
   65    21    42
  153    70    50
   38   173    39
  178     1    99
   44    55    35
   93   141    91
   46    52    19
   92   116    76
   40    30    74
   54    40    13
  129    83    94
  149    58    39
   78   117    17
   84    40    41
  186    10    74
  169    25    17
   47    99    58
  198   129    10
   98   159     1
  164   109    56
  106    34    73
  104   101    31
   58    18    88
  189   181    13
   56    73    38
    0    31    56
  194   158    11
  183   110    54
   60   177    22
  198   125     9
  133    49    92
   36   105    22
  131    54    28
   17    76    50
  135   155    76
  168   100    32
  117   116    99
  188    52    80
  100   186    70
   52   180    19
   96   189    89
   79    77    57
  163    36    82
  183   119    27
   46    46    36
  158    46    88
  110   154    89
   40    22     4
   83     1    23
   65   168    67
  197   146    79
  132   126    94
  128    32    36
  113    61    54
   21    76     1
  141   156    56
  126    36     1
   76   191    19
  106    70    54
  109    17    99
  113   127    49
  136    11    66
   44    94    35
   99   155    21
  177   139    13
   40   101    42
  183     2     4
  121    55    73
   38    81    64
   87   197    24
  149   124    92
  119   181    51
   56    49    15
  123   193    54
   12    77    27
  117    49    51
  191   100     3
  186   140    34
  154    42    14
   49    85    99
  138    81    43
  186   155    94
   27    31     7
  172   185     3
  175     5    75
   68    53    75
  102     8    93
   15    21    62
  178   120     6
  132   157     9
  181    19    57
  173    28    91
   58    92    12
  140   132    33
  192    27    91
  145   193    94
   59   197    63
   61   128     7
  145   116    77
  100   195    70
   51    29    23
  159    96    96
   95   144    21
  152   132    32
   49    59    98
  194    60    63
  127   115    13
   35    37    79
  182    36    86
   48   152    83
   51   184    97
  184    25    25
   90   183    18
  146   170    52
   72    36    90
   63    79    28
  138    53    32
   49   166    45
   95   117    60
  143   111    17
  192    85    97
  156    56    23
   62    15    27
    1     5    94
  173   175    93
  161   118    76
  108    52    99
  149   115    98
   94    93    31
  142   143    75
  150    64    17
  126     0    29
   61    17    72
   94   198     9
  151     4    39
   28    60    30
    3    14    47
   87   137    99
   34   147    55
  131   151    10
  135    41     3
  154    99    65
  185   185    45
  130   146    34
  116   163    73
   75   166    78
    1    34    88
   17    40    57
   78    26    44
   16   189    84
  160    66    15
  122   124    58
  192    55     9
  140   124    39
  171   103    72
  138    75    33
  150    76     9
   64    60    50
  192    93    37
  112   113    29
   47   178    71
  115     3     6
   10   120    51
  178   152     5
  104   107    82
   22    61    97
   98   101    57
  180     4    67
   43   140     5
   98   181    14
   30    90    85
  175    14    96
  178   116    42
  191    82    56
  159    34    55
  130   100    25
   54    94    30
  139     8    96
   33   125    62
   26    59    47
  151    44     1
   25   176    99
  133   127    86
  127    45    72
   86    70    25
  157     0    39
  140     4    67
  188   120    26
   14    79     1
  181   137    82
  196   132    75
   89    47    50
  116   166    36
   17   120    55
   52   126    24
  183   131    29
   97     7    89
   62     9    45
   84   165    26
   61   146    55
   11    55    73
   90   181    42
   48   188    86
   77    82    40
   62    13    99
  129    92    24
   14   110    38
   32   159    82
   77    41     3
   67     5    59
  108    36    15
   60    86    48
   78   153    74
  117   132    69
  103    33     1
   86    62    83
  165   136    75
  166    62    85
   60   126    40
  163   118    88
  165    27     3
  101    57    88
   12    41    17
   64   191     1
  167   146    90
  160    75    44
   78    41    77
  168    11    11
  182   162    99
  178   198    13
   23   106    75
   54    37    99
  119   168    70
  164   176    56
  115    87    57
  139   140    25
   99   104    67
   14   161    51
  164    58    27
   87    19    85
   91    60     2
  142    23    21
   52   178    51
  164    70    95
  160   155    94
   29    28    34
   69   199    38
   12   106    76
   21   196    96
   16    97    91
  104   161    44
   67   173    90
  109   154     2
  176   170    14
   65   191    43
   68    99    15
  170   194    86
   26   137    83
   95   101     5
  128    24    14
   36   140    61
   42    29     5
    5   157    46
  136    32    77
   28     2    55
   99   107    42
  148   162    14
    9   179    16
  143    87    51
  129   194    63
   45    20    26
  166   160    49
   97    48    81
  139   127    17
   42   128    57
  196   193    51
  141    24    68
   17   112    14
   11   174    38
   50    10    63
    0   133    86
   89   196    74
   15    21     6
  180   176    77
  199    77    63
  190   107    16
  125   100    50
  120   199     7
   80    27    66
    6    91    72
  140   113    59
   94   199    48
  168   184    59
  151    17     9
    2    49    45
   35    38    76
   38    12    19
   62    31    94
   51   137    37
  122    37    43
  153   140    73
  139    80    43
  112   180    80
   39   121    34
  128   183    45
  122    90    95
   14   195    18
   57    68    95
  124    87    95
  121   101    19
  103   193    81
   85   186     4
   21   150    95
  168     7    94
   10   134    82
   87   168    61
   27   105    69
   25    96    32
   46    33    63
  156    35     7
   93    49    84
  150   183    81
  178    80    27
   58   144     8
  152   197    36
   98    57    12
  160   145    73
   72    64    56
  184    17    80
   30   133    86
   51   181     3
  149    50    98
    9    83    66
  109    43    10
   18   101    86
  118   110    84
   45   145     1
  173   132    54
   40    45    72
   11   185    20
   54    34     6
   22    47     7
  113   115    87
  194    41    75
   65    72    20
  196    95    91
   74   174    71
   53   183     7
  152    37    88
   94   114    72
   53    63    27
  180    48    57
  126    50     6
  130   125    49
  115   104    32
   46     3    64
   79   150    92
  135    81     5
  179    21    59
  146   154    59
   79   163    10
   11   180     5
   66    94    79
    9   146    67
    6    73    89
  181   172    67
  153   180    74
  104   178    71
    1    88    38
   10    26     2
   12     2    44
   31   174    78
   71    42    95
   53     0    86
   60    12    78
  112    77    70
  155    51    87
  111    77    26
   92    81    60
   59   133    57
   14   177    94
   94    85    92
   90   193     1
   56    66    64
   77    67    66
  121    44    19
   70   100     8
   58   121    46
  170   136    96
   76     8    83
   73   167    69
  164   196    24
  107   154     2
  114   144    76
   55    79    46
   94    27     7
  167    81    66
   29    38    65
   49   109    61
   33    26    34
   73    58    15
  143    17    41
   86    80    54
  139    37    12
   81    53     5
  142   116    43
  112    89    77
  147    30    50
   62   192    60
  157    63    66
   52   114     1
   91     2    34
  136    84    92
   92    53    16
  167   133    92
   94   146     7
  152    72    85
   38    90    32
  147   153    19
  177    19    56
   57    23    84
   13    55    88
  175     5    34
  136    53    24
   83   118    15
   45   180     2
   56    41    19
    8   122    40
   36   158    40
  135   129    14
   32    74    20
  134    68    52
   54    97    77
  109     3    45
   27   197    28
   37    16    75
  172    27    51
  126   103    80
   83   102    19
   26   160    23
   89    15    51
   49    79    91
   27   115    16
  122    90    82
   60    24    16
   96    30    43
  161   148    63
   82   165    61
  147    26    65
   40   156    68
   47    33    32
  148   186    55
   20    42    73
    4    11    79
   67    90    42
  125   188    12
  102    40    20
  125    17    19
   63   162    45
  173    52    30
  118   166    38
   79   111     4
  185    64    47
   85    77    42
   51    93    75
   53    70    89
   50   123    15
   32    21    41
   38   135    82
  107   153    84
   58    22    33
   35    61    12
   90   118    49
  128     0    54
   43   175    72
  197     5    51
  144     3    89
   74     7    57
  195    34    64
  106   133    22
  183   148    61
    2    19    32
   56     3    97
  160   108    26
   18    69    64
   46    12    84
  163   164    75
   87    78    28
   99    77    99
  129   197    45
   89    91    83
    1    48    86
  137    66    92
   78    29     8
   20   131     8
   35   100    14
  164   172    16
   92    41    59
   61   108    77
  133   192    22
   34    44    66
  197    13    19
   84   130    39
  122     8    45
   65    30    45
  140    66    76
   50    68    82
  115   182    73
  176     8    63
  185   147    18
  100   150    28
   76   104    87
  144   197    50
  186   130    37
   47   114    72
   97     8    27
   74    78    60
  117    19    44
  136    43    26
   87    43    90
  199    59    36
   89   181    17
   57   164    75
   22    34    79
   73    26    16
  149    44    83
  134    85    48
  179    48    12
  167    61    41
   30   132    77
   82    94    28
  115    72    85
  162   114     1
  178     1     4
  188    11    31
   21    63    96
   41    83    15
  199   105    69
   66    95    88
   90   186    40
  113   144    32
  142    20     4
  135   110    79
  167   117    49
   44   159    80
  179    19    25
  133   186    30
   78    99    48
  164     2    18
  137    75    40
   74   190    23
  158   181    59
   64    53    21
  191    34    27
  123   132    47
   82   142    86
UNDIRECTED GRAPH      
NB_NODES                 200
NB_EDGES                 367
LIST_OF_EDGES 	 COSTS
    0     1    40
    1     2    44
    2     3    95
    3     4    15
    4     5    78
    5     6    98
    6     7    36
    7     8     8
    8     9    60
