NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                 100
NB_EDGES                 479
LIST_OF_EDGES 	 COSTS
   28    42    29
   17    14    31
   97    91    31
   84     0    61
    3    51     2
   38    56    58
   28    83    68
   34    52    97
   47    59     7
   87    89    95
   97    48    97
   91    68    80
   12    82    34
   95    82    68
   24     6    38
   90    75    63
   25    41    33
   67    33   100
   72    21    66
   95    27     3
   82    84    24
   58    94    37
   29    84    15
   50    30    74
   92     9     4
   31    62     4
   35    74    54
   98    65    52
   60    49    27
    7    30    17
    4    66    12
   67    78    75
    8    59    33
   35    37    43
   59     8    12
    3     0     9
   24    64    30
   66    71    22
   25     4    93
   95    49    93
    9     7    27
   95    31    36
   67     9    87
   93    73    66
   68    96    79
   80    15    27
   31    58    54
   12    44    77
   67     0    93
   95    92    81
   88    43    97
   17    20     6
   30    94    96
    3    45    47
   16    25    61
   18    14    82
   34    28    96
   98    64     4
   17    52    22
    2    45    88
   54    10    47
    8     8    54
    7    53    93
   56    11    73
   71    95    81
   38    23    83
   54    25    29
   21    18    38
   57    75    50
   34    21    65
   90    32    85
    6    60     2
   69    85    99
    8     9    24
   20    91    93
UNDIRECTED GRAPH      
NB_NODES                 100
NB_EDGES                 566
LIST_OF_EDGES 	 COSTS
    0     1     5
    1     2    51
    2     3    38
    3     4    45
    4     5    33
    5     6    47
    6     7     3
    7     8    30
    8     9    62
    9    10    75
   10    11    99
   11    12    29
   12    13    99
   13    14    97
   14    15    33
   15    16    68
   16    17    86
   17    18    60
   18    19    83
   19    20     1
   20    21    28
   21    22    66
   22    23    68
   23    24    87
   24    25    29
   25    26    93
   26    27    58
   27    28    15
   28    29    45
   29    30    56
   30    31    60
   31    32    46
   32    33    61
   33    34    33
   34    35    31
   35    36    84
   36    37    90
   37    38    23
   38    39    25
   39    40    47
   40    41    94
   41    42    86
   42    43    47
   43    44    46
   44    45    21
   45    46    67
   46    47    10
   47    48    88
   48    49    89
   49    50    74
   50    51    84
   51    52    36
   52    53    81
   53    54    37
   54    55    90
   55    56    69
   56    57    93
   57    58    68
   58    59    40
   59    60     4
   60    61    22
   61    62    66
   62    63    51
   63    64    14
   64    65    30
   65    66    71
   66    67     7
   67    68    49
   68    69    32
   69    70    10
   70    71    12
   71    72    15
   72    73    35
   73    74    83
   74    75    52
   75    76    54
   76    77    77
   77    78    11
   78    79    37
   79    80     1
   80    81    56
   81    82    53
   82    83    47
   83    84    86
   84    85    95
   85    86     1
   86    87    10
   87    88    79
   88    89    34
   89    90    81
   90    91    75
   91    92    23
   92    93    17
   93    94    40
   94    95    88
   95    96    28
   96    97    52
   97    98    83
   98    99    67
   58    90     1
   61    27    50
   41    66    19
   86    75    57
   12    63    18
   18     9    61
    6    69    35
    2    96    68
   79     4    21
   82    32    63
   41    52    58
   45     6    85
    9    95    54
   31    22    24
   63    92     8
   48    67    54
   86    25    10
   72    47    66
   65    84    87
   79    51    17
    6    24    70
   31    97    84
   46    26    66
   42     8    70
   51    34    40
   32    67    88
   75    34    54
   83    46    60
   28    90    78
   66    36     3
   52    78    43
   79    92    36
   34    75    39
   33    72    42
   17    66    68
   58     8    98
   11     7    55
   48    17    17
   28    69    32
   43    33    44
   95    64    70
   63    43    63
   49    42    24
   95    93    27
   99    99    20
   12    35    24
    7    12    43
   79    35    35
   26    54    43
   29    13    76
   51    66    61
   96    76    27
   31    76    90
   69    45    83
   93    38   100
   54    26    29
   36     0    94
   76    97    38
   30    81    55
   93    34    98
    4    65    26
   41    31    19
   87    77    36
   94     2    20
   25    21    65
   97    53    75
   77    82    97
   16    56    21
   17    74    32
   60    65    40
   34    51    69
   94    70    23
    9    79    86
   34    61     5
   50    46    55
   98    20    55
   25    56    50
   45    92    87
   35    77    21
   69    85    46
    5    15    22
   88    95    31
    2    62    94
   57    25    10
   27     8   100
   25     3    52
   71    24    31
   28     6    30
   58    31    63
    0    78    24
   12     8     1
   38    41    66
   39    61    35
   76    73    80
   12    16     2
   75    78    53
   88    66    37
    3    56    78
   34    33    24
   85    39    54
   30     9    13
   24    85    36
   80    19    77
   88    43    17
    9    77    77
   57    69    36
    6    29    32
   66    10    50
   99    50    64
   63    94    10
   73     4    57
   58     7    99
   18    13    91
   22    85    99
   29    36    32
   39    29    73
   73    38    25
   60    16    27
   53    70    78
   32    50    47
   69    69    37
   54    71    94
   27    85    37
   43    29     4
   40     1    65
    0    21    23
   30    90     6
   48    62     8
   81    65    27
   56    39    79
   68    28    63
   53    50    42
   81    41     5
   88    83    68
   38    92    17
   55    76    88
   62    34    44
   49    82     8
   30    37    12
   24    28    98
   50    17    21
   50    17    11
    7    86    14
   64    58    11
   25    52    92
   47     2    19
   96     4    29
   64    51    28
   73    68    99
   28    87    40
   27    64    73
   87    44     7
   41    36     5
   24    64    57
   18    80    73
   31     2    95
   75    91    70
   63    86    92
   40    50    44
   83    91     5
   47    19    65
   78    66    36
   32    20    15
   63    67    71
   95    37    29
   43    34    24
   62    22    71
   16    87    25
   99     3    76
   82    14    57
   88    74    16
   65     7    31
    2     4     2
   86    32    92
   24    34    92
   24    31    38
   32    27    82
   67    34    93
   65    17    25
   57    30    52
   12    53    16
   62    37    94
   56    94    53
   58    90    93
   23    89    96
   35    41    52
   79    26    49
   17    66    17
   74    83    75
   20    56     2
   29    61    90
   90    75    99
   32    90    96
   27    10    20
   19    60    17
   87     0    14
   24    57    74
   34    10    15
   13    14    69
   26    39    39
   76    12    76
   25    77    17
   82    31    38
   45    35    42
   66    23    99
   25    92    92
   59    19    61
   22    69    76
   82    24    11
   61     9    65
   96    99   100
   71    61    59
   90     9     3
   21    30    12
   24    16    57
   68    74    45
   73    13    16
    4    56    13
   61    75    76
   60    76    24
   12    79    70
   28    14    66
   88    46    34
   51    10    82
   29    83    17
   82    22    49
   55    12    68
    7    69    38
   11    56    64
   78    82    52
   40    99    98
   63    74    76
   13    74    10
   21    63    26
   88     7    81
   71    53     8
   57    10     5
    6    10    70
   24    83    30
   40    14    15
   31    39    63
   70     7    98
   93    22    93
   99    68    79
   50    68     8
   79    95    87
   34    44    48
   42    28    37
   12    11    53
   31    76    23
   14    99    93
   37    28    85
   99    64     3
   15    98    22
   49    43    11
   75     3    32
   65    21    13
   37    77    99
   47    18    48
   23    14     2
   79     6    91
   77    90    22
    2     9    18
   83    36    40
   92    28     1
   77    70    65
   99    53    15
    9    23    11
   54    93     8
   93    76    99
   30    79    58
   68    84    60
   14     8    32
   61    35     1
   68    40    75
   52    84    86
   85    55    18
   79    39    73
   80    72    71
   33    53     7
   25    16    13
   77    35    31
   74    33    94
   25    71    20
   50    46    34
   48    54    78
    5     3    91
   68    27    73
   29    43    74
    9    59    46
   82    96    61
   74    95    97
   53    98    58
   53    78    36
   27    81    77
   95    70     2
   30     7    44
   70    89    51
   32    97    55
   43    90    77
   25    46    60
   15    54    89
   66    13    58
   52    34    48
   68    71    29
   17    77    13
   23    14    22
   33    50    52
   35    68     6
   69    53    12
   79    58    53
   15    91    56
   91    86    88
   78    14    14
   93    68    43
   24    90    51
   52    88    85
   53    28    32
   36    42   100
   92    61    52
   98     6    72
   39    19    83
   29    34    46
    9    48    87
   70    75    49
   25    14    51
   46     1    46
   46     6    88
   90    84    25
   14    79     4
   99    76    36
   78    33    78
   90    54    38
   25    49    40
   34    45    99
    5    26    46
   75    54    76
   19    28    42
   85    86    97
   56     4     3
   51    15    76
   29    18    34
   57    74     7
   97    35    78
   54    96    64
   57    68    29
   78    74    66
   49    82    65
   32    14    12
   49    92    20
    1    14    15
   71    90    90
   22    11    30
   23     3    12
   70    95    60
   90    41    93
   18    36    58
   87     0    95
   83    84   100
   68     0    52
   53    62    64
   45    36    88
   95    17    11
   10    99     2
   72    13    46
   63    22    38
   85    55    43
   53    88    53
   86     5    80
    5    96     5
   23    60    48
   27    10    12
   56    41    21
   39    81    82
   69     8    50
   61    58    57
    0    20    19
   56    91    41
   88    97    85
   91    56    75
   79    46    94
   45    81     5
   25    18    87
   58    38    65
   55    45    97
   11    90    96
   50     6     6
   40    19    44
   77    53     8
   92    45     7
   66    18    89
   82    70    96
   40    94    89
   43    36    19
   33    52    88
   19    77    50
   22    79    68
   90    17    49
   94    81    78
   36    17    37
   48    15    94
   71    91    86
   18    14    42
   27    38     9
   70    12    37
   42    29    52
    0    70    76
   69    79    93
   73    77    36
   14     7    56
   93    21    31
   22     2    69
   81    58    62
   16    48    94
   96    19    57
   23    39    81
   66    91    20
    8     7     5
   45    12    95
   62    35    59
   75     1    22
   18    95    24
   86    30    77
    8    39     6
   99    24     3
   22    18    64
   14    58    50
   79    59    68
   64    52    98
   35    89    82
    4    32    24
   96     5    20
   32    39    99
   84    21    32
    5    19    35
   78    71    10
   73    25    35
   18    23    96
   60    20    66
   94    54    62
   53    31    87
   16    37    23
   33    46    64
   13     5    12
   75    60    94
    0    24    87
   85    85    45
   56    14    61
   66    96    42
   87    81    26
   57    73    63
   81    29    85
   50    56    94
    0    85    88
   45    11    41
    3    75    26
   48    30    99
   47    21    90
   48    74    42
   26    89    85
   58     4    86
   30    22    49
   26    86     8
   13    32    97
   48    68    89
    3    68    18
   20    61    86
UNDIRECTED GRAPH      
NB_NODES                 100
NB_EDGES                 806
LIST_OF_EDGES 	 COSTS
    0     1     4
    1     2    59
    2     3    94
    3     4    51
    4     5    82
    5     6    93
    6     7    97
    7     8    56
    8     9    36
    9    10    86
   10    11    98
   11    12    78
   12    13    36
   13    14    96
   14    15    55
   15    16    77
   16    17    40
   17    18     1
   18    19    12
   19    20     6
   20    21    47
   21    22    50
   22    23    79
   23    24    97
   24    25    17
   25    26    62
   26    27    71
   27    28    73
   28    29    49
   29    30    76
   30    31    53
   31    32    32
   32    33    69
   33    34    59
   34    35     3
   35    36    67
   36    37    28
   37    38    75
   38    39    11
   39    40    59
   40    41     9
   41    42    17
   42    43    74
   43    44   100
   44    45    48
   45    46    44
   46    47    16
   47    48    18
   48    49    84
   49    50    72
   50    51    87
   51    52    31
   52    53    84
   53    54    63
   54    55    83
   55    56    47
   56    57    52
   57    58    26
   58    59    49
   59    60     5
   60    61    52
   61    62    72
   62    63    64
   63    64    51
   64    65    60
   65    66    46
   66    67    76
   67    68    42
   68    69    74
   69    70     6
   70    71    76
   71    72    93
   72    73    43
   73    74    24
   74    75    36
   75    76    51
   76    77     4
   77    78    65
   78    79    51
   79    80    95
   80    81    81
   81    82    31
   82    83    89
   83    84     4
   84    85    73
   85    86    71
   86    87    78
   87    88    41
   88    89    73
   89    90     8
   90    91    80
   91    92    38
   92    93    60
   93    94    66
   94    95    41
   95    96    94
   96    97    68
   97    98    35
   98    99    48
   21    37    87
   37    85    23
    8    53   100
   85    71    99
   33    63    95
   33    72    77
   39    79    84
    9    48    56
   71    30    26
    2    33    50
   69    49    91
   81    18    11
   81    86    98
   62    36    64
   75    13    45
   68    78    23
   37    22    50
   43    32    93
   74    41    27
    7    57    59
   70    13    93
   64    63    11
   56    12    84
   59    68    52
   42     1    22
   76    53    37
   81    69    29
   61    37    12
   67    14    30
    6    83    96
   97    32    78
   65    97     7
   43    28    72
   82    41    88
   95    69    21
   32    60    28
   99    88    49
   83    78    21
    5     8    86
   95    85    46
   38    98    25
   40    15    69
   14    82    51
   59    70    82
   95    62    70
    8    75    67
   80    78    60
   39     8    68
   47    18    84
   28    99    42
   57    88    37
   43     6    68
   24     2     1
   89    57    76
   35    59    66
    3    26    75
    6    62    40
   45    93    46
   40    43    87
   10    76    27
   71    64    21
   32    53    62
   19    91    43
   10     8    97
   36    47    92
   78    73    42
    1    54    99
   37    86    10
    7    71    90
   52    49    22
   19     1    34
   44    13    11
   63    10     9
   81    90    36
   65    86    20
   48    74    93
   62    29    15
   35    81    68
   87    31    91
   23    66    53
    2    54    20
   13    42    41
   52    29    37
   24    43     3
   34    74    43
   59    45    18
   10    96    94
   85    13    28
   23    26    21
   92    19    22
   41    14    20
   96    71    99
   83     4     3
   25    91    77
   27     9    70
   12    67     4
   32    70    98
   40    11    68
   67    28    34
   83     0    53
   64    29    29
    0    23    94
   14    63    76
   20    43    91
   37    73     3
   93    96     2
   52    55    87
   97    29    67
   27    82    71
   34     9    73
   59    15    65
    1    40    19
    5     4    53
   16    18    28
   44    36    65
   32    93    59
   35    44    10
   12    35    62
   47    12    18
   78    83    24
   13    16    28
   12     4     9
   17    67    30
   57    78     8
   97     2    28
   19    38    19
   89    32    72
   44    38    70
   37    46    34
   69    82    54
   51    94    48
   76    18    54
    9    24    37
   94    46    61
   40    64    66
   72    64    61
   12    20    39
   86    46    73
   97    40    16
   91    95    14
   80    96     2
   87    46     7
   12    97    27
   92    46    55
   95    11    33
    7    89    86
   94    59     4
   88    84     3
   69    75    96
   33    41    76
   84    83    54
   92    94    95
   37    78    66
   89     9    76
   59    12     6
   76    95    83
   27    54    10
   93     2    43
   92    50    35
   99    34    87
   25    95    16
   27    59    54
    7    47    28
    1    36     1
   49    68    46
   26    87    96
   61    12    57
   63    60    18
   81    33    97
   79    98    47
   99    18    57
   85    13     5
   65    22    83
   62    59    25
   24    32    17
   72    58    99
   42    40    37
   21    61    25
   49    51    72
   23    56    76
   43    14    74
   59    55    46
    9    53    58
   78    61    93
   14    63    95
   74    55    48
   55    47    90
   94     5    53
   51    52    84
   36    76    53
   18     8    69
   40    29    23
   17    76    32
   44    13    97
    7    52    74
   26    50    72
    5    44    33
   84    49    62
   99    22    37
   65    88    22
   80     2    59
   53    97    74
   15    19    90
   71    91    31
    2    81    11
   33    13    71
   47    24    76
   31    98    94
   81    11    17
    7    12    42
   12    51    95
   67     2    87
   33    85    87
    1     8    76
   47    30    58
   75    85     3
   50    82    11
   22     4    59
   75    30    64
   96    82    44
   14     9    65
   67    16    69
   95    74    67
   93    27    36
   34    16    83
   93    17    18
   85    26    47
   97    87    99
   41    34    99
    2    31     7
   97    25    86
   13    12    98
   16    39   100
    0    42    34
   53    83    94
    2    26    16
   44    89    36
   90     2     7
   30    72    14
   82    68    13
   42    45    59
   26    93    11
   42    93    18
   81     8    78
    2     4    19
   34     5    92
    0    29     7
   44    65    18
   46     4    33
    2    89    11
   24    31     4
   88    62    72
   57     9    72
   50    13    81
   87    80    89
   40    19    26
   98    23    49
   95    65    94
   73    27    32
   30    68    76
   59    89    78
   78    33    80
   27    99     4
    8    83    42
    2    12    47
   96    34    79
   86    82     2
   42    66    83
   25    70    78
   66    36    70
   78    41    46
   77    69    95
   54    61    52
   25    47    91
   32    37    99
   69    72    90
    9    35    20
   62    60    87
    8     9    50
   92    56    10
   94    84    43
   80    29     7
   19    66    51
    2    21    39
    2    11    44
   66    94    10
   29    49    98
   97    13    45
   33    38     9
   21    80    94
    6    69    17
   91    86    16
   41    22    68
   32    97    48
   79     3    92
   28    21    87
    1    60    68
   59    10    34
   31    97    95
   16    60    82
   93    87     8
    5    90    46
   44    82    56
   89    37    14
   30    90    27
   53    73    17
    2     3    61
    8    80    54
   96    97    49
   33    93    81
   24    53    18
    8    68     8
   23    57    64
   88    25    14
   57    49    54
    8    48    29
   86    90    50
   28    52    38
   79    86    67
   16    63    60
   92    42    84
    5    96    58
    3    62    24
   50    49    88
   67    24    89
   81    62    27
   38    61    54
   66    61     8
   65    45    14
   33    67    13
   94    66    34
   98    86    83
   92    22    80
   97    82    99
   28    88    46
   43    31    20
   66    91    18
   61    24    13
   69    80    45
   67     4    82
   97     5     5
   71    51     9
   13    77    16
   78    48    68
   99    21    17
   21    69    97
   93    35    76
    6    50     9
   61    57    79
   87    85     2
   32    18    98
   22    41     4
   15    64    86
   14    70    22
   61    51    40
   90    64    11
   44     9    25
   41    80    39
   90    13    67
   26    55     7
   91    61    58
   11    62    31
   78    13    80
   81    10     4
   48     4    65
   64    36    14
   46    32     2
   37    56    57
   93    59    14
    0    47    44
   71    85    71
   75    27    80
   99    51    48
   19    78    62
   40     8    17
   12    96    96
   21    32    89
   87    29    55
   17    92     4
   42    10     2
    5    58    46
   42    15    51
   38    35    42
   24    99    94
   95    65    40
   82    65    45
   84    27     1
   32    95   100
   34     2    20
   49    57    90
   28    15    72
   81    61    29
   10    90    48
   71    88    10
   20    50    38
   88    54     5
   29    85     6
   47    12    82
   32    90     8
   76    69    20
   14    57    21
   39    55     8
   15    93   100
   56    50    72
    9    40    32
   16    19    33
   41    12    77
   66    18     3
   48     2    44
   98    60    40
   75    42    67
   88    24    39
   42    28    67
   92    86    83
   28    66    49
   99     6    99
   62    96    47
   36    75    34
    4    41    46
    7    88    73
   80    18    96
   19    89    63
   88    87    88
   18    17    46
   74    74    55
   78    50    50
    2    54    33
   13    93    20
   28    86    28
   38    53     7
   51    22    40
    5    86    84
   35    39    47
   14    75    70
   74    97    21
    9    35    56
   51    79    74
   30    98    70
   36     6    95
   35    88    79
   53    72    30
   43    58    88
   66    87    70
    2    56    18
   57    45    97
   59    37    83
    2     5     5
   26    32    91
    2    63    26
   26    65    13
   52    11    41
   22    10   100
   78    57    95
    3    19    44
   99    74    13
   44    68    81
   58    65    99
   86    51    28
   44    88    35
   33    33    23
   53    66    63
   62    14    12
   44    49    54
   33    64    29
   35     2    69
   74     5    54
    2    67    34
   36    52    88
   60    17    29
    8    41    58
   81    46    56
   35     2    16
   74    25    40
   49    95    77
   28    46     2
   52    39    22
   75    55     9
    9    34    78
   25    53    66
   82    18    10
   23    25    93
   80     2    69
   21    35    25
   33    65     6
   58    17    33
   43     8    32
   19    14    56
   78    60    32
   54     2    16
   38    46     8
   89    62    15
   56    38    29
   64    83    30
   76    25    42
   64    85    39
   23    51    24
   30    98    64
   10    63    30
   26    44    73
   83    92    30
    5    83    29
   18    28    19
   85    69    94
   10    20    98
   27    88    22
   31    17    27
   20    35    61
   55    99    39
   68    85    14
   63    38    50
   95     1    51
   61    16    35
   26    30    41
   23    68    83
   68    54    62
   20    27    25
   54    43    66
   42    55    79
   45     1    25
   15    29    75
   13    59    37
   81    99    27
   18     5    63
   36    91    46
   98    57    43
   97    99     4
   78    72    41
   59    29    25
   16    28    81
    6    39    57
    7    69    79
   63    77    59
   74     6    65
   56     3    63
   11    57    92
   61    45    58
   53    17    39
    7     4    36
   16    86     7
   40    40    55
   74    81    69
   60    22     8
   10    40    57
   87    51    63
   25    42    81
   28    86    51
   19    76    68
   24    93    12
    1     8    98
    5    46    89
   33    60    51
   89    96    16
   60    88    87
   54    61    10
   22    18    53
   42    72    11
   20    98    67
   61    83    33
   41    88    66
   38    31    49
   53    44    68
   29    19    89
    9    42     1
   53    20    70
   99    28     1
   14    85    19
   43    31    62
   72    24    44
   47    40    14
   62    68    48
   39    27    51
   98    82    56
   30    45    10
   87    20    62
   53    78    32
   66    76    27
   42     0    85
   24    14    54
   60    15    97
   71    88    56
    7    20    50
   78    67    37
   28    46    24
   52     8    36
   72    25    24
   16     8    38
    4     3     2
   66    21     2
   84    73    11
   35    46    49
    7    73    47
   61     8     2
    7    86     4
   84    54    17
   93     0    37
   21    74    51
   92    54    85
   80    23    63
   44    52    65
    4    32    72
   65    94    23
   15    11    15
   36    87    45
   22    84    83
   64    86    48
   61    74    96
   60    25    80
   82    17    44
   64    32    50
   69     0    95
   34    24    22
   83    54    76
   32    27    16
   22    51    92
   25    54    22
    9     7    68
   48    59    58
   38     0    55
   82    25    64
   80    82    24
   52    73    15
   38    92    27
   43    73    78
    8     5    47
   81    61    86
   74    13     5
   83    84    96
   48    73    98
   46     9    81
   93    37    53
    2    20    55
   34    74     5
   57    50    43
   34    67    56
   73    63    56
   38    67    20
    9    32    14
   61    24    36
   57    46    86
   62    24    75
   88    79    20
   46    67    86
   65    88    37
   31     1    44
   32    54    82
   71    42    25
   77    39    18
   34    27    99
   95    80    94
   67    78    24
    4    78    29
    9    37    97
   83    58    36
   39    87    35
   18    69    44
   11    43    30
   45    87    86
   67    33    82
   58    11    91
   11    18    42
   34    54    22
   20    50    38
   11     1    49
   71    77    62
    6    76    68
   98    53    54
   74    43    71
   40    87    44
   84    99    13
   77    46    75
   80    82     2
   42    31    21
   83    45    10
   22    79    69
   77    73    81
   72    20    30
   23    12     2
   80     4    31
   14    34    72
   43    57    76
    0     4    22
   92    61    12
   76    99    65
   36    97    63
   54    31    68
   52    51    76
   96    47     3
   39    84    77
   99    42    84
   55    96     9
   28    59    76
    0    23    88
   32    69    77
   80    99    10
   67    57    99
   96    46    97
   63    69     6
   52    17    59
    1     1    92
   30    74    13
   93    17    79
   32    33    41
    4    29     6
   58    62    40
   69    39    38
    2    65    31
   58    30    80
UNDIRECTED GRAPH      
NB_NODES                 100
NB_EDGES                 425
LIST_OF_EDGES 	 COSTS
    0     1     5
    1     2    10
    2     3    63
    3     4    30
    4     5    31
    5     6    29
    6     7    53
    7     8    82
    8     9    93
    9    10    86
   10    11    83
   11    12    99
   12    13    27
   13    14    34
   14    15    28
   15    16    77
   16    17    99
   17    18    57
   18    19     6
   19    20    34
   20    21    66
   21    22    54
   22    23    78
   23    24    35
   24    25    52
   25    26    97
   26    27    13
   27    28    58
   28    29    41
   29    30    70
   30    31    39
   31    32    76
   32    33    63
   33    34    32
   34    35    88
   35    36    46
   36    37    20
   37    38    62
   38    39    43
   39    40    99
   40    41     1
   41    42    71
   42    43    73
   43    44    57
   44    45    58
   45    46    11
   46    47    89
   47    48     4
   48    49    84
   49    50    65
   50    51    56
   51    52    67
   52    53    43
   53    54    42
   54    55    66
   55    56    84
   56    57    73
   57    58    18
   58    59    87
   59    60    38
   60    61    82
   61    62     8
   62    63    23
   63    64    67
   64    65    54
   65    66     2
   66    67    14
   67    68    95
   68    69    71
   69    70    89
   70    71    17
   71    72     3
   72    73    82
   73    74    41
   74    75     9
   75    76    40
   76    77    77
   77    78    62
   78    79    57
   79    80    89
   80    81    38
   81    82   100
   82    83    14
   83    84    92
   84    85    70
   85    86    11
   86    87    67
   87    88    98
   88    89    31
   89    90    56
   90    91    91
   91    92    81
   92    93    81
   93    94    85
   94    95    19
   95    96     9
   96    97    41
   97    98    25
   98    99    15
   71    62    29
   16    88    38
   87     1    49
   22    96    89
   41    19    51
   11    33    54
    3    26    10
   86    56   100
   71    86    19
   49    50     4
   43    56    28
   60    56     7
   23    89    59
   93    77    12
   41    69    50
   42    27    70
   41    18    49
   59    56    82
   78    66    81
   54     0    62
   40    49    37
   42    20    13
   24    33    31
   50    11    78
   65    31    11
   83    64    55
   73    10    99
   52    50    40
   28    86    94
   50    95    51
   66    70    52
   54    74    49
    0    24     1
    0    83    88
   90    65    20
   34    16    50
   14    29    86
   48    52    40
   68    38    42
   79    68    42
   94    77    51
   45    46    72
    4     3    62
   78    90    77
   96    53    31
   28    78    32
   40     9    57
   68    32     6
   81    51    27
   48    95    59
   72    72    30
   35    15    90
   79    37    45
   70    80    75
   59    27    71
   65    35    77
   20    84    30
   69    21     8
   47    77    88
    8    85    23
   74    61     8
   33     0    84
   22    62    35
   25     6    28
   61    88    77
   94    60    96
   90    22    63
   31    13    29
   12    35    35
   20    37     1
   64    19     2
   39    27    45
    8    51    30
   61    94    92
    5    13    15
   45    99    59
   61     7    13
   27    49    22
   30    62    87
   18    12    69
   61    32    24
   34    20     2
    8    65    30
   93    44    14
   61    83    62
   56    99    68
   17    69    72
    5    70    49
   41    98    45
   76    98    17
   96    78    97
   90    10     2
    3    72    42
   34    21    14
   57    40    37
   37    65    67
   97    66    93
   20    63    97
   59    48     4
   72    75    67
   80    55    63
   14    46    45
   12    19    24
   13    40    74
   18    10    15
   58    24    44
   21    93    56
   76    54    30
   19    66    49
   35    91    56
   38    72    34
   49    60    47
   87    86    13
   42    28    46
   81    70    57
   28    19     6
   46    88    14
    1     7    26
   82    10    59
   51    94    61
   96    63    28
    9    18    44
   51    30    91
   37    81    27
   97    99    63
   71    60    13
   98    29    77
   36    77    37
   39    40    66
   93    26    65
   92    13    16
   55    16    74
   13    69    65
   21    96    94
   11    77    42
   11    84    82
   28    15    48
   78    11     6
   69    10     9
   99    54    54
    0     0    17
   46    23    57
   76    68    58
   14    12    12
    0    66    86
    7    45    63
   71    84    58
   92    57    35
   45    27    64
   88    75    29
   47    86    18
    1    82    88
   44    32     7
   57     8    34
   62    83    45
    7    63    68
   72    13    96
   34    21    85
   77    68    27
   89    98    28
   90    77   100
   77    35    61
   88    30    14
    1    12    58
    2    64     7
   24    40   100
   78    46    11
   29     1    17
   10    43     5
   17    67    86
   71    42    53
   79    93    52
    0    55    25
   30    11    11
   43    51    32
   26    54    12
   16     3    67
   88    42    97
   95    21    49
    7    57    96
   19    83    98
    4    73     4
   71    20    54
   70    23    81
   46    14    28
   13    17     9
    0    43    66
   48    98    75
   98    89    26
   13    37     6
   86     1    83
    4    53    80
   51    78    20
   88    21    45
   40     2    28
    5    15    94
   17    10    75
   79    86     8
   62    62    78
   53    76    24
   35    20    13
   50    42    24
   97    94     6
   96    55    43
   14    35    29
   36     6    88
   86    92    94
   65    42    13
   90    85    17
   29    37    79
   76    35    79
   27    39     7
   85    40    92
   89    37    75
   39     5    25
   71    37    81
   33    68     8
   19    84    31
   22    40    52
   65    87    99
    8    92    20
   51    88    95
   32    43    75
    7    32    68
   56    51    32
   12    68    13
   84    53    24
   82    63   100
   56    65    37
   45    16     5
   83    94     9
    9    93    99
   14    60    89
   43    69    82
   45    40    74
   27    27    61
   83    79    14
   54    11    32
   19     2    34
   49    37    37
   44     6    34
   25     5    77
   19    77    68
   98    92    65
   67    42    34
    1    80    49
   67    19    92
   80    67    45
   93    51    84
    2     9    59
   28    84    81
   91    59    71
   82    80     1
   37    70    42
   60    36    42
   64    99    43
   51    75    51
   11    72    84
   53    55    67
   56    19    52
   69    78    61
   61    97    15
   49    69    88
   88    40    75
   48    62    64
   96    78    29
   11    61    91
    8    91    91
   89    45    66
   34    40    72
   44    24    21
   10    44    36
    6    46     3
   47    17    62
    3    56    53
   64    26    86
   93    43    55
    1    37    91
   66    42    22
   51    46    93
   68    18    37
   28    18    71
   11    13    13
    3    36    27
   92    85    36
   75    42    63
   63    89    12
   33    68    20
   13    93     2
   82    30    53
   64    70    54
   31    57    65
   65    91    31
   83    58     9
   27    62    90
   96    94    64
    3    68    26
   97    71    99
   20    14    74
   10    71    59
   75    34    37
    0    57    21
   25    73     4
   26    46    95
   28     2    68
    2    53    72
    2     2    62
   97    69    89
   93    36    99
   88    15    30
   78    18    31
    8     5    11
   59    23    64
   28    35    39
   27     4    65
   44    50    14
   75    38    59
    6    65    65
   95    61     2
   47    99    86
   75    79    84
   37    31    44
   83    31    93
   20    29    24
   81    78   100
   82    27    41
END
<Graph generated by Adriana C. F. Alvim, 2014>
