NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                 800
NB_EDGES                3833
LIST_OF_EDGES 	 COSTS
  762    27    87
  372   741    79
  759   220    89
   16   291    31
   66   735    80
  658   176    97
   25     4    69
  628    71    73
  275   154    39
  678   606    92
  156   333    95
   26   487    23
  787   314    91
  120   380    26
  407   784    73
  746    63    14
  237   572    55
  463    56    82
  184   508    90
  746   132    18
  220    11    36
  112   533    72
  745   184    70
  291   161    56
   33   106    99
  533   545     1
  579    84    94
  646   169    89
  687   500    91
  106   258    65
  138   538    21
  103   635    50
  557   566    96
   85    13    88
  309   136    71
  214   780    75
  308    41    11
  358   209    37
  220   749    32
   92   131    92
  507   239    42
  303    77    24
  225   357    97
   84   376    46
  774    32    20
  114    35    74
  494   304    83
  457   732    71
  541   695    17
  567   724    61
  126   397    44
  734   334    94
  573   132    19
  194    91    48
  498   648    80
  353   588    39
  454   760    87
  321   196    99
  759   696    96
  569   685    61
  153   786    87
  793    10     2
  215   540    51
  381   517     6
    4   162    23
  121    54    39
  344   773    79
  245   220    97
  386   233    10
  352   783    97
  286   451    76
  679   333    30
  130   312    86
  332    13    95
  367   458    56
  467   771    90
  480   440    24
  374   227    22
  723   606    71
  136   408     9
    1   592    21
  479   316    70
  515    16    18
  586   761    40
  547   188    64
  248   313     9
  339   700    42
  705   589    45
  187   620    55
  459   679    81
  572   608    93
   83    24    12
  511   368    72
  228   526    15
  139    83    56
  324   337    84
  344   170    80
  364   240    36
  254    27    37
  587   106    24
  491    44     7
   58   185    53
  708   648    51
   66   158    89
  143   358    13
  738   356    98
  344   527     4
  287   399    13
  323     4    28
  415   687    14
   68   791    24
  676   106    64
  249   571    44
  691   463    65
  254   621    77
  506   564   100
  352   403    97
  359   421    15
  421   660    99
  468   702    46
  326   251    44
  714   167    85
  177   355    27
  292   153    10
  255   638    25
  128   349     6
  143   212    45
  132   612    10
  758   356     8
  646   663    53
  477   230     2
  144   680    90
  491   211     6
  223    63     3
  611   373    86
  592   789    52
  222   780    51
  412   468    72
  444   307     7
  596   354    93
   55   256    86
  755   107    78
  611   726    40
  526    40    91
   82   522    19
  243   446    88
  237   225    17
  188    53    61
  526   113    37
  262   276    15
   45   571    41
  488   238    73
  689   697    14
  442   389    41
  752   710    36
  220   660    49
  155   733    23
  173   189    74
  106   246    88
  478   462    16
   62   670    73
  322   774    97
   21   207    82
  628   490    69
  377   769   100
   67   373     7
  717   585    13
  590   532    27
  685   307    29
  735   530    82
  404   260    36
  554   178    64
   21   311    43
  450   340    91
   70   741    36
   34   266     5
  112   135     8
  557   768    67
  217   232    92
  584   198    45
  784   144    76
  319   148    63
   79   491    62
  512    63    56
  361   269    36
  205   736    28
  365   158    67
   69   168    86
  794   604    29
  623   521    88
  500   344    72
  533   463    64
  163   525    64
  320   691    47
  230    94    23
  132   627    21
  621   615    77
  619   533    47
  361   127    99
  136   153    54
  616   743    68
  406   292    25
  315    66    67
  669   143    33
   48   648     9
  563    43    44
  526   683    11
  173   261    74
  739   710    64
  482   516    62
  591   553    74
  517   613    96
  297   410     9
  707   357    86
  364   307    86
   76   663    84
  122     3    12
  674   498    73
  781    49    51
  188   266    32
  504   501    85
  407   321    31
   45    90    77
  688   312    33
  628   299    38
  548   355    82
  736   407    30
  663   535    51
  612   423    37
   44    45    35
  657   425    13
  192   746    77
  257   639    68
  431   663    12
  693   427    56
  419   261    75
  525    82     7
  100   578    51
  602   111    96
  486   634    17
  129   579    49
  317   441    41
  612   687    77
   69   191     2
  303   796   100
  677   233    63
  625   676    13
  471   513    73
  341   398    37
  224   617    21
  405   391    63
  699    35    94
  225   258    47
  161   279    20
  319   538    62
  756   523    58
  755    50    34
  621   364    30
  155   413    59
  464   353    71
   29   765    47
  206   594    63
  542   317    72
  476   651    36
  704   630    51
   10   153    63
  726   309    11
  272   559    56
  143   189    16
  376   369    57
  102   772    21
   29   606    83
  366   564    58
  298    33    60
  229    53    54
   50   795    31
  398   202    85
  335   634    87
  392   375    55
   83   335     4
  385    10    63
  117   191    51
   68   482    42
  431   117    29
  282   196    38
   44   134    81
  715    99    98
  324   712    28
  105    38     2
  435   737    90
  645   396    68
  788   212    13
  677   147    84
  704   666    22
  578   625    67
  528   628    96
  317   406    31
  225   460    25
  130   711    27
  477   729    96
   23   324     4
   22   136    29
  723   673    63
   48   168    43
  190    45    58
   39   327    85
  728   677    80
  355   410    67
  525   198    47
  335   283    62
  738   291    35
  600   369    34
  192   329    54
  451   702    90
  250   403    25
  306   222    37
  386   504    79
  314   351    87
   88   419    23
  786   369    10
  567   274    54
  777   279    44
  396   122    67
   74   588     7
  469   144    88
  560   669    11
  207   237    23
  379   390    29
  737   180    44
  380   470    29
  292   627    45
  572   717    55
  102   179     6
  139   579    56
  723   145    85
  343   790    71
  560   415    21
   48   667    14
  437   339    86
    7   252    92
  499   599    91
  471   661    40
  701   277    32
  412   380    19
  330   145    20
  578   619    43
  778   195    13
  168   592    41
  131   419    26
  300   629    37
  206   709    84
  439   442    35
  449   163     7
  291   696    34
   61   458     9
  326   523    52
  307   561    36
  605   499    58
  735   264    63
  687   764    90
  147   741    61
  496    57    46
  379   700    76
  401   673    60
  646   281    90
  469   343    53
  318   577    34
  500   305    90
  734    47    60
  452   439    55
  504   655    32
  173   365    64
  198   118    88
  724   577    25
  530   162    55
  411   146    41
  490   147     1
  675   238     7
  273    68    62
  766   742    63
   89   688     1
  214   712    37
  786   796    74
  471   167    55
  280   175    93
  403   242    53
  305   552    97
  578   681   100
  463   611     5
  109   718    69
  397   612    66
   89   132   100
  502   280    33
  668   291    45
  485   492    68
  155   753    85
  639   763     1
  303   698    76
  439   517    98
  427   400    60
  742   715    81
  300   573    47
  595   482    18
  190   383    93
  318   569    81
  541   631    11
  213   779    71
  274   262     7
  122   200    55
  525   434    79
  318   347    64
  604   644    23
    6   115    94
  140   542    40
  650   281    11
   16   197    98
  208   377    98
  323   425    38
   26   424    83
   87   123    25
  601   487    72
  769    60    72
  508   631    34
   25   446    79
  574   404    76
  602   119    19
  527   256    28
  391    11    17
  486   130     4
  776   775     5
  610   329    34
  524    18    75
  286    73    69
  540   227    68
  684   484    80
  669   477    85
  781    33    23
  198   197    96
  646   401    41
  672   603    66
  627   124    54
  411   607    84
  553   486    86
  419   390    64
    2    46    63
   55   430    24
  523   216    88
  225   220    64
  244   170    30
  668   289    39
  547    93    44
  703   387    31
  150    26    26
  355   718    24
  231   777    37
  258    57    61
  521   702    70
  773   411    24
  525   356    73
  347   151    62
  475   312    78
  684   799     1
  493   441    20
  420   446    78
  791   138     6
  547   654    61
  123   180     5
  350   262    59
  799   345    71
   55    99    80
  771   245    22
  492   254    30
  457   562    88
  129   107    34
  275   362    24
  586   270    85
  740   248    76
   21   743    86
   14   252    86
   97   112    78
  659   769    24
  643    59    28
  451    29    25
  610   418    91
  194   426    39
  130    72    29
  224   105    39
   30   352    34
  437   186    75
   21   427    74
  523   302    17
  345   796    71
  333   767    44
  421   467    55
  505   560    85
  122   685     7
  706   672    95
  539   366    82
  732    24     2
  617   503    51
  137   288    39
  756   733    90
  138   574    70
  472   799    19
  393   683    62
  632   461    38
  124   564    15
    3   123    33
  141   521     2
  780    43    34
  674   176    74
   85   284    86
  188    64    51
  184   494    96
  587   196    10
  411   575    69
  519    46    66
  353   491    86
  471   531    34
  533   690    49
  650   387    28
   82   524    64
  667   196    43
  325   688    79
  630    49    33
  582   537    88
  377   186    53
  682   370    67
  230   571    49
  402    36    14
  778   466    90
  107   481    72
  337   667    78
  383   494    52
  629   329    24
  591   224    56
  334   740    42
   78    49    85
  112   457    92
  413   593    35
  612   405    23
  515   231    88
   13   362    42
    4   583    50
  216   251    10
  389   565    27
  743   313    75
  795   199    29
  205   480     4
  697   765    61
  231   626    59
  214   695    89
  715   680    88
  236   681    53
  626    88    69
  136   638    11
  568   505    62
  574   335     3
  700   188    66
  737   143     4
  349   161    40
  422   468    15
   42    79    14
  460   206    77
  627   207    44
  591    82    95
    7   435    16
  737   123    39
   87    25     5
  741   387    63
  232   351     9
  102   122    82
  440   696    68
   89   251    10
  515   483    96
  289   598    12
  256    18   100
  516    94    73
  668   120    11
  469   496    67
  725   402    97
  533    74    69
  244   563    27
  632   649    39
  631   449    85
  587   708    94
  605     7    89
   71    46    77
   62   445    95
  162   174    88
  298   265    15
  549   262    17
  796   627    58
  516    69    75
  492   796    17
  648    91    92
  270   436    85
  385    24    68
  407   123    52
  506   776    18
  253   298    71
  195    80    62
  391   730    59
  415   127    10
    6   766    38
  416    96     9
  593   384    34
  495    63    91
  778   664    87
  106    62    62
  574   750    70
    4   695    34
  277   241    21
  230   492    74
  163   764    92
   79   631    50
  527    71    57
  728   777    16
  187   397    99
   10   587    41
  324   449    32
  265    39    44
  313   737    89
  603   359    26
  418   274    16
  790   410    36
  248   597    73
  342    83    30
  197   724    63
  708   698    34
  721   551    17
  662    65    87
  499    95    54
  219   752     7
  402   592    89
  458   301    59
  126   166    15
  445   332    19
  122   108    44
  613   548    57
  644   704    89
  666   791    47
  356   749    60
  398   325    34
  594   678    68
  328   714    70
  594   711    92
  194   561    64
  306   289    54
  488   354    69
  223   331    62
  714   118    53
  780   587    98
  504   296    21
  346   249   100
  243   581    26
   41   699    20
  108   224    84
  309   635    56
  491   198    49
  124   115    82
   50   510    12
  494    60    41
  639   306    14
  164   757    48
   76   293    66
   26   725    30
  493   506     5
  422   627    51
  782   347    84
  351    92     1
  594   600    33
   59   337    61
  130   727    57
  286   159    43
  768   733    22
  756   100    78
  424   197    99
  783    10    86
  622   364    43
  502    50    86
  703   442    97
  436   622    76
  220   369    88
  193   569    67
  301   629    59
  294   326    60
  214   333    23
  389   134    47
   77   266    32
  656   267    79
  694   500    19
  549   754    97
   84   636    41
  188   422    29
  517   388    99
  591    17    22
  620   255    97
  738   672    45
  238   400    74
  745    52    71
  604   517    50
  228   446    76
  660   723    22
  743   691     8
  125    58    45
  686   374     6
  771   352    54
  324   492    92
  200    62    28
  433    83    49
  541   296    74
  335   242    47
  522   527    63
   46   662    23
  293   640    31
  248   349    43
  348   528    68
    2   127    24
  593   365    20
  539   657    15
  574   702    36
  439   173    14
  609   278    77
  564   564    28
  200   481    28
  340   203     8
  275   776    24
  666   715    64
   73   662    48
  511   790    79
  442   125     8
  527   367    80
  309   712    54
  775   290    13
  779   466    17
  472   514     9
   95     3    66
   82   516    67
  797   301     8
  151   475    61
  613   611    44
  356   757    45
  619   219    85
  511   786    72
  532   332    65
  587   514    54
  302   138    35
  661   759    52
  299   318     4
  577   639     9
  186   682    72
  595   738    14
  119   780    11
  506   646    94
  756   681     3
  633   672    11
  141   744    98
  254   736    44
  268   589    15
   58   388    18
  464   146    88
  753   528    60
  689   491     9
  636   777    94
  217    17    32
  424   609    13
   85   352    67
    1   663    87
  320   307    37
  193   771    91
  167   182    23
  307   424    20
  573   649     7
  595   355    89
  329   181    90
  714   636    71
  714   113    10
  443    59    13
  555   264    55
  525   305    96
  138   663    81
  103   417     6
   42   180    76
  195   476    66
  606   169    68
  566   573    96
  470   382    81
  130   211    34
  299   100    33
  218   501    24
  398   206    53
   20    41    53
  765    19    40
  635    28    77
  797   783     6
  410   792    26
  169   439    67
  573   535    78
  207    64    38
  239   107    60
  679   747    66
  618    62    85
  685   255    10
  555    27    31
  551   741     9
  691   289    57
  353    32    17
  104   630    63
  698   418    64
  509    47    97
  523   213    58
  336   235    41
  682   149     1
  631    74    56
  467   558    68
  313   150     5
   58   470    29
  368    77    70
   90   490    70
  588   312    32
   33   783    30
  348   315    44
  566   228    14
  768    13    57
  467   234    20
  572   279     6
  590   763    23
  692   621    57
  487   457     9
   37   695    37
    7   622    60
  756    44    37
   15   564    98
  157   725    48
  738   797    49
  208   751    61
  196   187    19
  280    34    22
   78   242    11
  786   570    45
  678   680    25
  761   117    39
  712   446    51
  424   524    39
  418   675    17
  519   795    45
  192   101    82
  285    80    54
   50   512     2
  251   180    50
  495   723    12
  410   473    85
  794    85    55
   30   708    89
  445   670    90
  694   712    16
  488   346    93
  142   742    78
  425   227    35
  367   363    45
  618   778    59
  708   488    90
   15   651    45
  326   791    14
  434   276    64
  718   542     2
  505   345    35
  338   240    40
  330   313     8
  352   102    51
  630   219    75
   53   282    58
  345    71    19
  579   185    74
  351   295    43
   98    87    84
   95   418    29
  396   795     4
  734   101    81
  782   197    22
  554   486    21
  531     8    69
   70   190    93
  214   233    20
  501   796    40
  503     9    57
  315   683    66
  326   442     1
  551   335    91
  437   139    39
  757    62    67
  595   465    66
  526   124    70
  735   746    55
  102   751    91
  611   209     3
  371   348    96
  299    98    68
  347   379    98
   50   132    33
  528    53    24
  267   396     3
  619    57    12
  701   514    94
  256   351    23
   52    27    24
  650   201    41
  237   706    83
  686   501    10
  123   675    33
  189   284    76
  655   774    55
   65   714     9
  464   225    49
   27    23    34
   79   226    21
  786   799    77
  438    69   100
  264   478    32
  598   604    95
  287   412    90
   31   161    36
    2   423    28
  598   422    62
  459   780    21
  743   696    34
   47   785    27
  183   110    44
  555   312    85
   80   673    11
   76   451    99
  233   186    58
  105   330    29
  328   703    33
  661   196    79
   38    95    29
   53   746    54
  155   760     2
  506   454    58
  188    26    43
  784   108    89
  760   347    14
  206   683    66
  464   740    57
  112   509    32
  363   678    70
  673   184    56
  427   239    78
  463   672    61
  486   249    48
  397   323    31
  691   439    62
  438   645    35
  453    33    86
  788   610    91
  678   739     1
  140   760    52
  201   197    42
  158   371    44
  796   663    78
   63   117    70
  328   555    12
  258   368    70
  479   414    40
  571   305    53
  357   220    10
  513   515    79
  416   410    34
  168   721    23
  599   203    79
  155   395    84
  720   343    94
  222   262    79
  674   684     4
  255   617    32
  155   630     9
  627   615    79
   40   747    27
  106    84    91
  100    67    95
  422   712    74
  452   272    76
   63   649    50
  270   139    18
  340   645    34
   32   571    67
  385   747   100
  438   235    46
  338   294    84
  635   608    70
  368   764    34
  491    92     7
   46   622    24
  656   541    37
  148   337    99
  631   325    22
  139   231    45
  258   145    84
  314   732    93
   46   423    24
  436   237    71
  149   653    76
  691   124    88
  276   463    68
  591   527    29
  390   667    39
    4   747    69
  525    85    66
  720   173    99
  750   492     3
  388   764    47
  278   218    95
  499   444    35
  707    52    24
  612   587    48
  341   677     6
  327   687    46
  508   464    69
  465   160   100
  741    17    74
  372   400    53
  599   365    56
  280   366    12
  447   283    83
   33   404    22
  541   199    12
  201     8    60
  238   364    98
  467   488    80
  384    43     9
  689   390    74
  656   429    69
   34    62    44
   95    96    46
  733   524     4
  224   498    48
  562   682    57
  640    18    27
  661   133    29
  579   700    64
  594   557    90
  343   218    41
  785   708    48
  796   377    17
  637   647    32
  687   267    91
  753   708    97
   16   176    50
  605   266    34
  564   451    82
  216   577    45
  362   549    79
  262   203    82
  763   478    87
  198   293    79
  167   344    61
  743   632    62
  297   383    84
  713   206    20
  471   618    35
  535   631    10
  170   170    41
  195   703    86
  689   748     3
  773   198    33
  359    39    99
  689   115    64
  374   200    28
  645   735    20
  188    97    33
  694   332    34
  717   585    17
  205   450     2
  217   556    42
  284   411    99
  558   450    51
  736   597    14
  749   561    40
   61    66    10
  293   291     3
  714   232    43
  338   221    76
  277    64    50
   89   149    30
  336   385    47
  446   673    14
  191    55    69
  546   554    10
   11    42    35
  334   515    55
  706   587    92
  759   780    53
  756   264    97
  557   712    10
  517   584    67
  474   326    11
  754   237    84
  614   237    89
   69   149    37
  567   167    28
  184   561     5
  150   555    20
  314   469    79
  773   512    20
  506   262    44
  231   260    58
  548   707    90
  169   137    77
  415   371    21
  709   338    80
  765   740    17
   86   253    39
  111   342    38
  339   301    36
  619   435    49
  237   732    99
  728   657   100
  337   757    55
   27   315     7
   48    39    21
  657   773    16
  414   429    28
  219    39    13
  134   198    77
  723     5    79
  300   711    94
  218   537     7
  243    36    83
  751   751    36
  715   480    72
  629   509    85
   29   124    32
  114   272    67
  701   143    74
  650   480    97
  101   396    59
   73   357    96
   37    82    92
  717   627    57
  166   271    96
  392    21    73
  254   721    24
  122   556    12
    7   344     5
  638   102     6
  276   337    84
  797   527    51
  755   525    70
  292   268    21
  163   753    52
  652   595    39
   70   182    41
  729   436     2
  332   777     7
  699   451    28
  293   110    15
  424   438    48
  669   629    15
  266   490    98
  600   221    72
  586   588    61
  648   635    28
    0   585    15
  187   124    57
  171   597   100
  388   385    57
  766   495    24
  506   574    84
  509    54     2
  157   208    93
  726    28    36
  415   734    91
  430   699    65
  550   715    30
  659    64    57
  130   447    14
  688   585    89
  455   613    80
  267   461    53
  551   679    89
  448   268    99
  557   666     9
  245   134    12
  749   630    87
  322   313    87
  280   139    91
  133   374    40
  302   666    55
  529   522    62
  566   470    17
  110     9    62
  470   458    29
   28    56    91
   36   323    28
  463   480     6
  620    33    27
  353   657    64
    7   654    52
  172    48    41
  359   305    30
   50   262    86
  589   197    25
  628    56    47
  733    22    67
   60   368    27
   90    43    73
  358   599    80
  403   569    29
  487   324    53
  294   452    68
  307   789    95
  739   189     7
  377   579    26
  285   568    84
  433   209     5
  411   769    96
  617   477    77
   63    21    15
   59   788    13
  411   294    27
  569   703    77
  720   630    72
  667   685    68
  130   142    63
  364   141    86
  533   150     3
  422   362    84
  517   150    49
   89   299    34
  369   685    27
  646   110    90
  767    50    41
  224   287    92
  605   663    88
  474   423    97
  659    33    84
  757   352    41
  168   797    37
  478   621    51
  162   522    43
  174   423    58
   93    74    42
  482   248    33
  739   170    10
  686   603    24
  431   180    15
  222   570    57
  310   138    13
   81   254    15
  155   485    68
  431   584     3
  247   667    33
  674   491    32
  397   256    13
   60   723    19
  360   612     8
    3   699    95
  315   384    33
  120   657    24
  250   297    92
  533   744    97
  346   641    92
  417   240    83
   54   136     9
  401   310    30
    0   426    69
  285   597     4
  245   750    50
   93    92    47
  287   468    48
  213   307    28
  167   575    26
  259   544   100
  307   768    54
  236   287    66
  180   667     6
  289   629    92
  690   254    60
  519   337    87
  368   230    58
  565   688    14
  292   478    14
  255     7    83
  498    32    35
  657   581    59
  242   292    29
  528   631    72
  780   420    54
  556   183    82
  410   280    45
   66   696    92
  357   575    39
  602   583    76
  626   181    34
  652   243    92
  703   598    24
  228   145    48
  623   281    35
  140   558    76
  711   158    45
  135   368    57
  507    17    69
  743   754    43
  719   132    69
  358   237    43
  656   386    13
  799   798    69
  698   599   100
    7   648     7
  730   379    20
  499   367    90
  777   697    12
  232   315     8
   98   672    95
  662   781    45
  664   555    19
  257   317    63
   49   252     4
  787   774    14
  644    10    73
   60   256    73
  352    60    62
  418   217     6
  420   665     3
  529    93    59
   13   561    27
  663    38    24
  324   600     5
  378   226    45
  205   515    61
  153   448    22
  191   572    91
  761   579    94
  441   262    48
  684   215    36
  387   739    25
  752   131    88
  180   456    81
  609    84    33
  406   713    13
  710   655    23
  652   430    16
  715   361    92
  689   641    60
  335   307    26
  366   246   100
  789   752    70
  589    13    86
  787   306    95
  743   414     9
  712   632    55
  227   327    10
   14   456    53
  773    74    46
  335   380    89
  482   222    38
  249   514    62
  542   188    73
  499    72    27
  306   498    90
  228   489    67
  507   745    68
  121   444    23
  149   421    76
  580   616    71
  188   140    30
  616   542    41
  712   770     6
   59   231    35
  618   249    12
  463   450    96
  768   205    34
  237   603    52
  293    82    92
  649   152    38
  294    57    71
  257   434    85
  554   363    72
  379   717    81
  153   772    21
  298   651    42
  580   315    44
  463   346    32
   60   457    12
  583   644    58
  642   548    40
  141   428    49
  549   462    69
  101   705    31
  767   340     5
  764   132    12
  267   163    26
   95   576    90
  342   209    82
  720   171    61
  635   703    38
   91   644    70
  631    44    10
  548   214    11
  150   692    16
  164   485    69
  207    56    21
  415    72    41
  355   464    18
  575   577    73
  641   618    20
  432   179    46
  192   479     7
  439   745    73
  343   708    38
  407   194    88
  300    59    73
  712   179    68
  571   530     9
   91   534    28
  338   138    27
  589   428     6
  137   142    22
   23   353    76
   34   763    15
  159    38    39
  709   526    80
  720   674    96
  644   641    48
  421   450    77
  674   631    98
  210    25    90
  730   451    57
  659   365    80
  523   768    40
  622   226    87
  734   662    43
  262   506    93
  416   431    16
    5     7    99
  406    62    16
  189   767    79
   59   350    86
  703   393    30
  669   287    46
  252   128    81
  245   734    96
  231   605     1
  150   106    77
  137   310    99
  567   393    82
  793   611    78
  375   276    52
  392   790    85
  556   650    40
  339   409    16
   71   487     8
  237   674    25
  379   606    59
  506   418    94
  226   654    49
  404   644    49
  758   696     9
  768    76    76
  522   295    37
  339   390    58
  226   121    78
  765   202    93
   74   284    86
  517   608     2
  551   446    20
  427   536    85
  147   562    42
   91   252    44
  200   529    42
   95   469    18
  412   777    84
  235   389    62
  549   563    98
  503   578    67
  673   721    44
  486   265    11
  156   205     3
  447   479    19
   61   470    17
   21   327    28
  404   461    46
  355   361    36
  176   542    34
  114   506    57
  511   347    76
  507    14    50
  332   257    94
   59   550     3
  625    92    11
   26   631    54
  652    89    24
  310   699     7
  474    74    37
  269   546     1
  105    81    98
  590    76     5
  534   346    80
  768   373     1
  103   619    66
  505   624    50
  148   617    44
  749   527    95
  792   714    57
  414   347    53
  445   641    37
  560   397    17
  756   115    26
  358   611     1
  220   758    60
   16   799    92
  187   580    46
  687   628    62
  612   787     6
  271   546    97
  682   355    87
  158    83    19
  267   425    78
   66   326    59
  350   380     6
  350   781    12
  695   155    27
   17   581     6
  567    82    98
  135   152    13
  446    52    31
  591   478    32
  363   209    21
  322   782    14
  174   219    71
  755   353    68
  220   734    19
  790   523    84
  208   206    41
    4   523    26
  466   358    49
  388   580    41
   61   244    10
  432   764    21
   58   671    39
   44   120    95
  572   465     6
  397   686    50
   75   458    93
  231     8    88
  277   776    94
  749    52     1
   47   277    74
  365   651    98
   48   311    69
  391   362    35
  658   683    18
   51   497    77
  418   671    36
  403   384    15
  756   575    36
  367   657    34
  675   327    63
   26   597    16
   18   370    17
  258   490   100
   40   301    87
  614    66     4
  352   484    92
  145   380    40
  543   573     3
  287   621    89
  373   266     1
  157   665    70
  156    62    89
  441   265    64
  284   484    35
  647   305    33
  417   178    64
  184   555    45
  347   319    86
  272   594    57
  617   281    90
  526   374    39
  764   578    91
  796   599    11
   49   704    51
  634   217    28
  181   106    73
   51   749     9
  504   225    82
  535   202    91
  525   572    65
  194   374    19
  280   764     1
  590   583   100
  403   385    38
  188   642    45
    1   426    65
  454   335    85
  112   384    89
  444   789    78
   70   426    62
  421   351    33
  639   281    60
  165   128    26
  508   285    73
  466   561    35
  431    51    49
  791   694    13
  468   725    89
  543   731     9
  740   377    59
  483    47     1
  559   654    70
  389   467    67
  115   656    67
  340    54    66
  338   633    92
    8   201     2
  475   545    32
  251   720    93
   25   150    48
  243   593     8
   10   255    25
  512    53    86
  100   645    52
  319   451    39
  366   567     5
  656   210    51
  585   346    34
   97   719    15
  106   764    18
   75   236    30
  488   613     2
   54   689    85
  351   622    52
  301   537    90
  566   212    95
  202   159    37
  782   137    38
  634   655    84
  319   445    37
  358   505    66
  166   725    44
  684   338    33
  365   449    37
  552    59    40
  283   676    99
  760   765    18
  644   715    89
  225   579    78
  750   627    35
  561   101    86
  193   112    37
  487   484    15
  446   294    64
  403    45    92
  634   685    24
  446   101    81
  697   279     4
  192    11    45
  470   172    43
  348   178    31
  237   286    43
  189   581     8
  446   434    46
  737   187     2
  157   716    50
  609   405    40
  325   491    37
  549   180    33
  631   543    44
   24   102    10
  622    54    70
  214   400    87
  695   357    70
  501   455    26
  642   540    83
  468   186    48
  186   527    31
  641   555    78
  281   570    90
  266    52    25
  313   701    54
   52   441    29
  349   179    48
  329    59     1
  227    60     4
  471   701    34
   84   413    89
  651   745     3
  739   676    12
   65   788    76
  146   688    40
  160   276    88
  314   565    99
  203   262    97
  396   523    43
  237   748    57
  188   227    63
  586   388    19
  380   174    66
  206   291    85
  592   237    87
  691   228    64
  159    28    92
   32    79    17
  149   745    84
  356   208    11
  172   393    59
  669     8    89
  302   602    53
  353   652    27
   48   493    47
  143    39    54
  235   184    61
  558   638    41
  221   596    71
  586   139    37
  782   728    25
  392   580    39
  324   574    62
   57   326    20
  160   292    30
  379   124    96
  518   502    41
  765     9    77
  289   535    35
   90   368    55
  444   231     2
  542   784    22
  282   762    99
  629   350    85
  654   612    38
  572   618    14
  261   307    84
  157    37    53
  440   513     2
  725   533    54
  612   139    95
  248   722    22
   34    81    67
  227   302     3
  329   341    45
  331   226    44
  502   415    14
  546   509    56
   88   190     8
  689   618    19
  772     9    46
  307   653    30
  314   233    58
  158   728     4
  540   460    29
   98   125     6
  309   554    54
  499   464     7
  365    92    66
  755   126    96
   84   759    24
  644   542    38
  682   314    70
  633   593    95
  727   682    77
  364   253    73
  108   151    61
  349   373    30
  757   164    42
   83   732    36
  715    84    44
  177   537    48
   46   211    32
  599   233    97
  404   338     5
  562   637    47
  271   219    60
  738   198    10
  555   214    10
  696   114    82
  703   244    63
  360   340    87
  556   550    36
  519   563    61
  344   182    24
  640   197    31
  687    12     1
  418   388    28
  796   429    12
  303    15    56
  720    35    14
    2   147    78
   20   414    45
   71   552    89
  475   408    38
  582   357    59
  314   247    70
  256   111    95
  183    94    71
  694   257    12
  113   779    16
   40   313    13
  444   739    61
  275   791    85
  741   539    91
   89   775    25
  366   538    12
  799   690    10
  595   227    13
  711   395    54
   83    86     7
  151    70    45
  114   663    63
  243   193    98
  795   799    60
  569   685    64
  508   444    12
  579   279    68
  118   177    42
  634   316    90
   64    32    86
  149   498    82
  654    74    66
  418    92    31
  675   117    91
  138   706    39
    7   236    24
   79   310    86
  483   503    21
  213   123     2
  637   134     1
    0   398    28
   47   528    12
  659   310    79
   59   437    30
  486   157    68
  597   209     1
  288    57     6
  495    18    50
  573   389    50
  580   619    29
  644   304     8
  526   673    10
   44   787    34
  575   349    61
  256   631    73
  516   266    15
   43   545    38
  515   776    22
  787   706    86
  313   691    37
  688   480    69
  142   262    86
  254   706     4
   95   275    57
   99   773    69
  491   269    17
   70   566    52
  102   354    29
  688   105    20
  672   434    28
  312     5    68
  747   694    71
  336   345    62
  327   426    66
  105   675    14
  398   762    18
   14   367     2
  369    63    45
   85   195    62
  607   565    48
  651   626    43
  357   180    77
  601   762    91
  798   630    21
  303    41    99
  539   523    38
  539   173    91
  413    31    16
  283   650   100
  312   734    20
  407   472    25
  408   336    38
  527    90    33
  138   518    91
  186   653    61
  679   639    60
  541   128     4
  540   323    51
  575   784    86
   59   544    38
  342   294    76
  419    80    15
  415   774    15
  310   403    67
  763   120    75
  283   774    12
   30   714    36
   13   747    58
  367   384    61
  558   177    14
  108   662    53
  317   283    87
  742    85    79
  640   550    53
  780    11    25
  205   204    84
   79   279     4
  170   101    25
  191   244    40
  144   141    46
  759   796    35
   14   106    62
  525    79    91
   30   171    63
  334   605    47
  601   345    19
  127    95    74
  149   123    92
  787   273    22
  275   327     3
  512   765    89
  560   310    36
  195   266    57
  131   205     2
  283     8    85
  692   284    59
  785   682    72
  393   292    98
  453   667    18
  613   592    77
  563   539    95
  524    98    70
  350   799    75
  684    19     2
  637   504    13
  628   195    87
  584    62    28
  554   126    12
  687   633    29
  713   549    85
  780   257    89
  397   545    59
  120   327    79
  587   287    90
  283     0    20
  283   697    25
  552   773    64
  739   721    76
  214   545    34
  726   291    80
  711   186    10
  445   771    54
  769   584     4
  421   711    74
  692   598    80
  699   608    11
  417    60    91
  696    39    32
  604   285    29
  174   560    57
  541   425    47
  195    63    97
  678   223    89
  398   187    37
  259   544    10
  775   593    25
   76   160    71
  187    30     1
  570   159    29
  102   299    27
  230   665    12
  789   148    80
  457   757    95
  330   705    93
  784   239    73
  528   208    98
   62   435    70
  256   260    56
  477   193    73
   52   735    41
  428   319    96
  204   130    75
  112   736    13
   19   548    15
  747    44    72
  474   763    84
  726    50    19
  324   768    25
  152   593    83
  461     6    16
  125   709    45
  694    90    34
   63   740    69
